timestamp,datetime,omnis_ai,hodl_50_50,pure_btc,charm_alpha,steer_classic,btc_price
1760015702,2025-10-09 21:15:02,8863.75,10114.38,10228.75,6348.11,619.25,122529.64
1760020702,2025-10-09 22:38:22,8863.73,10072.06,10144.12,6346.34,618.06,121515.82
1760020702,2025-10-09 22:38:22,8863.71,10072.06,10144.12,6346.34,618.06,121515.82
1760020702,2025-10-09 22:38:22,8863.62,10072.06,10144.12,6346.34,618.06,121515.82
1760025702,2025-10-10 00:01:42,8863.58,10053.43,10106.86,6344.57,616.87,121069.56
1760025702,2025-10-10 00:01:42,8863.58,10053.43,10106.86,6344.57,616.87,121069.56
1760030702,2025-10-10 01:25:02,8863.53,10050.32,10100.65,6342.8,615.69,120995.1
1760030702,2025-10-10 01:25:02,8863.56,10050.32,10100.65,6342.8,615.69,120995.1
1760040702,2025-10-10 04:11:42,8863.56,10056.56,10113.12,6339.27,613.32,121144.52
1760045702,2025-10-10 05:35:02,8863.6,10069.7,10139.39,6337.5,612.14,121459.22
1760055702,2025-10-10 08:21:42,8863.64,10082.5,10165.0,6333.97,609.79,121765.98
1760065702,2025-10-10 11:08:22,8863.62,10077.28,10154.55,6330.43,607.44,121640.78
1760070702,2025-10-10 12:31:42,8863.61,10070.7,10141.4,6328.67,606.28,121483.22
1760080702,2025-10-10 15:18:22,8863.63,10066.21,10132.41,6325.14,603.95,121375.6
1760085702,2025-10-10 16:41:42,8863.6,10074.94,10149.87,6323.38,602.78,121584.78
1760090702,2025-10-10 18:05:02,8863.6,10066.78,10133.57,6321.61,601.62,121389.46
1760100702,2025-10-10 20:51:42,8863.63,10086.67,10173.34,6318.09,599.31,121865.88
1760105702,2025-10-10 22:15:02,8863.66,10072.55,10145.11,6316.32,598.16,121527.64
1760105702,2025-10-10 22:15:02,8863.68,10072.55,10145.11,6316.32,598.16,121527.64
1760105702,2025-10-10 22:15:02,8863.63,10072.55,10145.11,6316.32,598.16,121527.64
1760110702,2025-10-10 23:38:22,8863.55,9975.99,9951.98,6314.56,597.01,119214.2
1760110702,2025-10-10 23:38:22,8789.72,9975.99,9951.98,6314.56,597.01,119214.2
1760110702,2025-10-10 23:38:22,8761.56,9975.99,9951.98,6314.56,597.01,119214.2
1760115702,2025-10-11 01:01:42,8746.54,9937.44,9874.87,6312.8,595.86,118290.52
1760115702,2025-10-11 01:01:42,8740.71,9937.44,9874.87,6312.8,595.86,118290.52
1760120702,2025-10-11 02:25:02,8663.64,9913.44,9826.88,6311.04,594.72,117715.62
1760125702,2025-10-11 03:48:22,8566.36,9882.3,9764.61,6309.28,593.57,116969.68
1760125702,2025-10-11 03:48:22,8550.99,9882.3,9764.61,6309.28,593.57,116969.68
1760125702,2025-10-11 03:48:22,8564.97,9882.3,9764.61,6309.28,593.57,116969.68
1760125702,2025-10-11 03:48:22,8564.2,9882.3,9764.61,6309.28,593.57,116969.68
1760130702,2025-10-11 05:11:42,8573.91,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8544.59,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8524.36,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8492.88,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8218.95,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,7954.93,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,7993.26,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,7854.96,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8018.67,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8021.26,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8057.91,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8171.77,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8082.39,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8119.24,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8189.92,9594.35,9188.71,6307.51,592.43,110070.98
1760130702,2025-10-11 05:11:42,8162.48,9594.35,9188.71,6307.51,592.43,110070.98
1760135702,2025-10-11 06:35:02,8148.14,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8186.29,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8238.44,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8219.74,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8254.91,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8271.37,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8259.06,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8270.89,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8282.94,9695.77,9391.55,6305.75,591.29,112500.79
1760135702,2025-10-11 06:35:02,8278.65,9695.77,9391.55,6305.75,591.29,112500.79
1760140702,2025-10-11 07:58:22,8277.44,9680.46,9360.91,6303.99,590.15,112133.87
1760140702,2025-10-11 07:58:22,8295.13,9680.46,9360.91,6303.99,590.15,112133.87
1760140702,2025-10-11 07:58:22,8290.68,9680.46,9360.91,6303.99,590.15,112133.87
1760140702,2025-10-11 07:58:22,8274.75,9680.46,9360.91,6303.99,590.15,112133.87
1760140702,2025-10-11 07:58:22,8273.99,9680.46,9360.91,6303.99,590.15,112133.87
1760140702,2025-10-11 07:58:22,8272.48,9680.46,9360.91,6303.99,590.15,112133.87
1760145702,2025-10-11 09:21:42,8281.39,9652.81,9305.62,6302.23,589.02,111471.46
1760145702,2025-10-11 09:21:42,8270.57,9652.81,9305.62,6302.23,589.02,111471.46
1760145702,2025-10-11 09:21:42,8252.38,9652.81,9305.62,6302.23,589.02,111471.46
1760145702,2025-10-11 09:21:42,8250.91,9652.81,9305.62,6302.23,589.02,111471.46
1760145702,2025-10-11 09:21:42,8249.53,9652.81,9305.62,6302.23,589.02,111471.46
1760150702,2025-10-11 10:45:02,8263.25,9676.83,9353.65,6300.47,587.89,112046.9
1760150702,2025-10-11 10:45:02,8273.51,9676.83,9353.65,6300.47,587.89,112046.9
1760150702,2025-10-11 10:45:02,8279.03,9676.83,9353.65,6300.47,587.89,112046.9
1760150702,2025-10-11 10:45:02,8310.45,9676.83,9353.65,6300.47,587.89,112046.9
1760150702,2025-10-11 10:45:02,8299.4,9676.83,9353.65,6300.47,587.89,112046.9
1760150702,2025-10-11 10:45:02,8298.08,9676.83,9353.65,6300.47,587.89,112046.9
1760155702,2025-10-11 12:08:22,8288.0,9677.06,9354.12,6298.72,586.75,112052.42
1760155702,2025-10-11 12:08:22,8293.93,9677.06,9354.12,6298.72,586.75,112052.42
1760155702,2025-10-11 12:08:22,8297.37,9677.06,9354.12,6298.72,586.75,112052.42
1760160702,2025-10-11 13:31:42,8305.46,9690.71,9381.42,6296.96,585.63,112379.49
1760160702,2025-10-11 13:31:42,8299.26,9690.71,9381.42,6296.96,585.63,112379.49
1760160702,2025-10-11 13:31:42,8307.14,9690.71,9381.42,6296.96,585.63,112379.49
1760165702,2025-10-11 14:55:02,8305.19,9637.17,9274.33,6295.2,584.5,111096.68
1760165702,2025-10-11 14:55:02,8274.81,9637.17,9274.33,6295.2,584.5,111096.68
1760165702,2025-10-11 14:55:02,8264.85,9637.17,9274.33,6295.2,584.5,111096.68
1760170702,2025-10-11 16:18:22,8263.03,9650.41,9300.82,6293.44,583.38,111414.03
1760175702,2025-10-11 17:41:42,8283.64,9664.79,9329.58,6291.68,582.25,111758.54
1760180702,2025-10-11 19:05:02,8300.49,9683.15,9366.31,6289.93,581.13,112198.45
1760180702,2025-10-11 19:05:02,8305.03,9683.15,9366.31,6289.93,581.13,112198.45
1760185702,2025-10-11 20:28:22,8317.97,9685.91,9371.81,6288.17,580.02,112264.39
1760190702,2025-10-11 21:51:42,8318.99,9680.03,9360.05,6286.41,578.9,112123.54
1760195702,2025-10-11 23:15:02,8315.02,9676.12,9352.25,6284.66,577.79,112030.04
1760195702,2025-10-11 23:15:02,8319.68,9676.12,9352.25,6284.66,577.79,112030.04
1760200702,2025-10-12 00:38:22,8313.71,9675.28,9350.55,6282.9,576.68,112009.76
1760210702,2025-10-12 03:25:02,8322.47,9638.12,9276.24,6279.39,574.46,111119.52
1760210702,2025-10-12 03:25:02,8304.56,9638.12,9276.24,6279.39,574.46,111119.52
1760210702,2025-10-12 03:25:02,8301.77,9638.12,9276.24,6279.39,574.46,111119.52
1760210702,2025-10-12 03:25:02,8288.02,9638.12,9276.24,6279.39,574.46,111119.52
1760215702,2025-10-12 04:48:22,8271.06,9626.51,9253.02,6277.63,573.36,110841.38
1760215702,2025-10-12 04:48:22,8264.91,9626.51,9253.02,6277.63,573.36,110841.38
1760215702,2025-10-12 04:48:22,8240.6,9626.51,9253.02,6277.63,573.36,110841.38
1760215702,2025-10-12 04:48:22,8268.85,9626.51,9253.02,6277.63,573.36,110841.38
1760220702,2025-10-12 06:11:42,8289.28,9641.61,9283.22,6275.88,572.25,111203.11
1760220702,2025-10-12 06:11:42,8305.72,9641.61,9283.22,6275.88,572.25,111203.11
1760225702,2025-10-12 07:35:02,8289.18,9620.39,9240.78,6274.13,571.15,110694.83
1760230702,2025-10-12 08:58:22,8283.53,9596.43,9192.86,6272.37,570.05,110120.79
1760230702,2025-10-12 08:58:22,8254.5,9596.43,9192.86,6272.37,570.05,110120.79
1760230702,2025-10-12 08:58:22,8251.32,9596.43,9192.86,6272.37,570.05,110120.79
1760235702,2025-10-12 10:21:42,8260.59,9599.42,9198.84,6270.62,568.96,110192.43
1760235702,2025-10-12 10:21:42,8282.58,9599.42,9198.84,6270.62,568.96,110192.43
1760240702,2025-10-12 11:45:02,8282.09,9641.51,9283.01,6268.87,567.86,111200.66
1760240702,2025-10-12 11:45:02,8308.53,9641.51,9283.01,6268.87,567.86,111200.66
1760240702,2025-10-12 11:45:02,8315.51,9641.51,9283.01,6268.87,567.86,111200.66
1760245702,2025-10-12 13:08:22,8340.37,9649.67,9299.33,6267.11,566.77,111396.19
1760250702,2025-10-12 14:31:42,8347.77,9658.22,9316.44,6265.36,565.68,111601.06
1760255702,2025-10-12 15:55:02,8353.75,9658.13,9316.27,6263.61,564.59,111599.03
1760260702,2025-10-12 17:18:22,8352.48,9658.13,9316.26,6261.86,563.51,111599.0
1760265702,2025-10-12 18:41:42,8359.49,9660.32,9320.63,6260.11,562.42,111651.34
1760270702,2025-10-12 20:05:02,8369.31,9663.65,9327.3,6258.35,561.34,111731.17
1760275702,2025-10-12 21:28:22,8362.16,9651.03,9302.06,6256.6,560.26,111428.81
1760275702,2025-10-12 21:28:22,8364.94,9651.03,9302.06,6256.6,560.26,111428.81
1760280702,2025-10-12 22:51:42,8360.36,9735.02,9470.04,6254.85,559.18,113441.1
1760280702,2025-10-12 22:51:42,8363.35,9735.02,9470.04,6254.85,559.18,113441.1
1760280702,2025-10-12 22:51:42,8377.26,9735.02,9470.04,6254.85,559.18,113441.1
1760280702,2025-10-12 22:51:42,8389.71,9735.02,9470.04,6254.85,559.18,113441.1
1760280702,2025-10-12 22:51:42,8397.92,9735.02,9470.04,6254.85,559.18,113441.1
1760280702,2025-10-12 22:51:42,8420.84,9735.02,9470.04,6254.85,559.18,113441.1
1760280702,2025-10-12 22:51:42,8378.42,9735.02,9470.04,6254.85,559.18,113441.1
1760285702,2025-10-13 00:15:02,8365.42,9762.79,9525.59,6253.1,558.11,114106.45
1760285702,2025-10-13 00:15:02,8374.31,9762.79,9525.59,6253.1,558.11,114106.45
1760285702,2025-10-13 00:15:02,8386.37,9762.79,9525.59,6253.1,558.11,114106.45
1760285702,2025-10-13 00:15:02,8386.4,9762.79,9525.59,6253.1,558.11,114106.45
1760285702,2025-10-13 00:15:02,8398.1,9762.79,9525.59,6253.1,558.11,114106.45
1760290702,2025-10-13 01:38:22,8401.76,9762.88,9525.76,6251.35,557.04,114108.57
1760290702,2025-10-13 01:38:22,8405.15,9762.88,9525.76,6251.35,557.04,114108.57
1760295702,2025-10-13 03:01:42,8401.58,9766.39,9532.77,6249.61,555.96,114192.54
1760300702,2025-10-13 04:25:02,8410.53,9798.64,9597.28,6247.86,554.89,114965.25
1760300702,2025-10-13 04:25:02,8417.77,9798.64,9597.28,6247.86,554.89,114965.25
1760305702,2025-10-13 05:48:22,8420.68,9809.16,9618.33,6246.11,553.83,115217.38
1760305702,2025-10-13 05:48:22,8418.72,9809.16,9618.33,6246.11,553.83,115217.38
1760310702,2025-10-13 07:11:42,8424.42,9800.48,9600.97,6244.36,552.76,115009.43
1760310702,2025-10-13 07:11:42,8425.93,9800.48,9600.97,6244.36,552.76,115009.43
1760315702,2025-10-13 08:35:02,8427.51,9809.68,9619.35,6242.61,551.7,115229.69
1760320702,2025-10-13 09:58:22,8428.91,9813.12,9626.23,6240.86,550.64,115312.1
1760320702,2025-10-13 09:58:22,8429.43,9813.12,9626.23,6240.86,550.64,115312.1
1760325702,2025-10-13 11:21:42,8430.3,9798.88,9597.77,6239.12,549.58,114971.13
1760325702,2025-10-13 11:21:42,8431.98,9798.88,9597.77,6239.12,549.58,114971.13
1760330702,2025-10-13 12:45:02,8434.11,9789.58,9579.16,6237.37,548.52,114748.25
1760330702,2025-10-13 12:45:02,8436.36,9789.58,9579.16,6237.37,548.52,114748.25
1760335702,2025-10-13 14:08:22,8439.9,9802.07,9604.15,6235.62,547.47,115047.57
1760340702,2025-10-13 15:31:42,8442.25,9811.91,9623.81,6233.88,546.41,115283.13
1760340702,2025-10-13 15:31:42,8442.9,9811.91,9623.81,6233.88,546.41,115283.13
1760345702,2025-10-13 16:55:02,8442.99,9805.37,9610.74,6232.13,545.36,115126.55
1760350702,2025-10-13 18:18:22,8445.46,9799.38,9598.77,6230.39,544.31,114983.09
1760355702,2025-10-13 19:41:42,8382.86,9767.53,9535.07,6228.64,543.27,114220.05
1760355702,2025-10-13 19:41:42,8381.35,9767.53,9535.07,6228.64,543.27,114220.05
1760355702,2025-10-13 19:41:42,8383.55,9767.53,9535.07,6228.64,543.27,114220.05
1760360702,2025-10-13 21:05:02,8392.45,9786.31,9572.63,6226.9,542.22,114669.96
1760360702,2025-10-13 21:05:02,8399.23,9786.31,9572.63,6226.9,542.22,114669.96
1760365702,2025-10-13 22:28:22,8400.51,9765.99,9531.98,6225.15,541.18,114183.06
1760365702,2025-10-13 22:28:22,8403.38,9765.99,9531.98,6225.15,541.18,114183.06
1760365702,2025-10-13 22:28:22,8400.6,9765.99,9531.98,6225.15,541.18,114183.06
1760365702,2025-10-13 22:28:22,8406.0,9765.99,9531.98,6225.15,541.18,114183.06
1760365702,2025-10-13 22:28:22,8403.29,9765.99,9531.98,6225.15,541.18,114183.06
1760370702,2025-10-13 23:51:42,8410.28,9779.87,9559.73,6223.41,540.14,114515.51
1760370702,2025-10-13 23:51:42,8414.37,9779.87,9559.73,6223.41,540.14,114515.51
1760375702,2025-10-14 01:15:02,8417.65,9777.08,9554.16,6221.67,539.1,114448.73
1760375702,2025-10-14 01:15:02,8421.11,9777.08,9554.16,6221.67,539.1,114448.73
1760380702,2025-10-14 02:38:22,8426.76,9809.36,9618.71,6219.92,538.06,115222.01
1760385702,2025-10-14 04:01:42,8428.19,9819.91,9639.83,6218.18,537.03,115474.97
1760395702,2025-10-14 06:48:22,8428.27,9820.76,9641.53,6214.69,534.96,115495.34
1760400702,2025-10-14 08:11:42,8428.18,9803.32,9606.65,6212.95,533.94,115077.52
1760405702,2025-10-14 09:35:02,8428.35,9779.86,9559.72,6211.21,532.91,114515.36
1760410702,2025-10-14 10:58:22,8406.57,9753.19,9506.38,6209.47,531.88,113876.4
1760415702,2025-10-14 12:21:42,8409.9,9725.61,9451.22,6207.73,530.86,113215.66
1760420702,2025-10-14 13:45:02,8410.19,9704.18,9408.36,6205.99,529.84,112702.25
1760420702,2025-10-14 13:45:02,8388.03,9704.18,9408.36,6205.99,529.84,112702.25
1760425702,2025-10-14 15:08:22,8358.81,9667.16,9334.32,6204.25,528.82,111815.35
1760425702,2025-10-14 15:08:22,8360.78,9667.16,9334.32,6204.25,528.82,111815.35
1760425702,2025-10-14 15:08:22,8355.88,9667.16,9334.32,6204.25,528.82,111815.35
1760425702,2025-10-14 15:08:22,8351.8,9667.16,9334.32,6204.25,528.82,111815.35
1760430702,2025-10-14 16:31:42,8357.04,9674.85,9349.69,6202.51,527.8,111999.43
1760430702,2025-10-14 16:31:42,8366.07,9674.85,9349.69,6202.51,527.8,111999.43
1760435702,2025-10-14 17:55:02,8369.7,9614.59,9229.19,6200.77,526.79,110555.92
1760435702,2025-10-14 17:55:02,8291.83,9614.59,9229.19,6200.77,526.79,110555.92
1760440702,2025-10-14 19:18:22,8294.46,9651.68,9303.37,6199.03,525.78,111444.54
1760440702,2025-10-14 19:18:22,8339.43,9651.68,9303.37,6199.03,525.78,111444.54
1760445702,2025-10-14 20:41:42,8333.8,9629.64,9259.27,6197.29,524.76,110916.32
1760445702,2025-10-14 20:41:42,8333.12,9629.64,9259.27,6197.29,524.76,110916.32
1760445702,2025-10-14 20:41:42,8318.46,9629.64,9259.27,6197.29,524.76,110916.32
1760450702,2025-10-14 22:05:02,8310.26,9674.25,9348.49,6195.55,523.75,111985.04
1760450702,2025-10-14 22:05:02,8341.43,9674.25,9348.49,6195.55,523.75,111985.04
1760450702,2025-10-14 22:05:02,8331.17,9674.25,9348.49,6195.55,523.75,111985.04
1760450702,2025-10-14 22:05:02,8344.5,9674.25,9348.49,6195.55,523.75,111985.04
1760450702,2025-10-14 22:05:02,8388.38,9674.25,9348.49,6195.55,523.75,111985.04
1760450702,2025-10-14 22:05:02,8390.95,9674.25,9348.49,6195.55,523.75,111985.04
1760450702,2025-10-14 22:05:02,8374.22,9674.25,9348.49,6195.55,523.75,111985.04
1760455702,2025-10-14 23:28:22,8389.33,9691.94,9383.88,6193.81,522.75,112409.02
1760455702,2025-10-14 23:28:22,8363.56,9691.94,9383.88,6193.81,522.75,112409.02
1760455702,2025-10-14 23:28:22,8401.39,9691.94,9383.88,6193.81,522.75,112409.02
1760455702,2025-10-14 23:28:22,8443.15,9691.94,9383.88,6193.81,522.75,112409.02
1760460702,2025-10-15 00:51:42,8449.61,9705.78,9411.55,6192.08,521.74,112740.49
1760460702,2025-10-15 00:51:42,8470.12,9705.78,9411.55,6192.08,521.74,112740.49
1760460702,2025-10-15 00:51:42,8451.27,9705.78,9411.55,6192.08,521.74,112740.49
1760460702,2025-10-15 00:51:42,8447.04,9705.78,9411.55,6192.08,521.74,112740.49
1760460702,2025-10-15 00:51:42,8461.99,9705.78,9411.55,6192.08,521.74,112740.49
1760465702,2025-10-15 02:15:02,8462.08,9712.33,9424.66,6190.34,520.74,112897.49
1760465702,2025-10-15 02:15:02,8494.45,9712.33,9424.66,6190.34,520.74,112897.49
1760470702,2025-10-15 03:38:22,8483.75,9704.54,9409.09,6188.6,519.74,112710.95
1760470702,2025-10-15 03:38:22,8494.36,9704.54,9409.09,6188.6,519.74,112710.95
1760470702,2025-10-15 03:38:22,8459.34,9704.54,9409.09,6188.6,519.74,112710.95
1760470702,2025-10-15 03:38:22,8486.91,9704.54,9409.09,6188.6,519.74,112710.95
1760475702,2025-10-15 05:01:42,8500.49,9715.34,9430.68,6186.86,518.74,112969.62
1760480702,2025-10-15 06:25:02,8515.1,9723.31,9446.62,6185.13,517.74,113160.52
1760485702,2025-10-15 07:48:22,8520.37,9709.88,9419.77,6183.39,516.74,112838.87
1760485702,2025-10-15 07:48:22,8512.02,9709.88,9419.77,6183.39,516.74,112838.87
1760490702,2025-10-15 09:11:42,8520.13,9707.12,9414.25,6181.66,515.75,112772.73
1760490702,2025-10-15 09:11:42,8519.91,9707.12,9414.25,6181.66,515.75,112772.73
1760490702,2025-10-15 09:11:42,8512.67,9707.12,9414.25,6181.66,515.75,112772.73
1760495702,2025-10-15 10:35:02,8535.94,9698.9,9397.81,6179.92,514.76,112575.82
1760495702,2025-10-15 10:35:02,8525.22,9698.9,9397.81,6179.92,514.76,112575.82
1760500702,2025-10-15 11:58:22,8504.32,9687.16,9374.31,6178.19,513.77,112294.37
1760505702,2025-10-15 13:21:42,8515.36,9693.35,9386.69,6176.45,512.78,112442.64
1760505702,2025-10-15 13:21:42,8527.76,9693.35,9386.69,6176.45,512.78,112442.64
1760510702,2025-10-15 14:45:02,8524.0,9696.23,9392.47,6174.72,511.79,112511.83
1760515702,2025-10-15 16:08:22,8526.77,9723.07,9446.15,6172.98,510.81,113154.85
1760515702,2025-10-15 16:08:22,8558.67,9723.07,9446.15,6172.98,510.81,113154.85
1760520702,2025-10-15 17:31:42,8556.39,9707.53,9415.06,6171.25,509.83,112782.48
1760525702,2025-10-15 18:55:02,8542.17,9679.59,9359.18,6169.52,508.85,112113.14
1760525702,2025-10-15 18:55:02,8522.96,9679.59,9359.18,6169.52,508.85,112113.14
1760530702,2025-10-15 20:18:22,8513.75,9664.85,9329.71,6167.78,507.87,111760.05
1760530702,2025-10-15 20:18:22,8503.64,9664.85,9329.71,6167.78,507.87,111760.05
1760535702,2025-10-15 21:41:42,8499.66,9685.2,9370.41,6166.05,506.89,112247.58
1760535702,2025-10-15 21:41:42,8510.56,9685.2,9370.41,6166.05,506.89,112247.58
1760535702,2025-10-15 21:41:42,8496.05,9685.2,9370.41,6166.05,506.89,112247.58
1760535702,2025-10-15 21:41:42,8549.4,9685.2,9370.41,6166.05,506.89,112247.58
1760540702,2025-10-15 23:05:02,8554.01,9586.25,9172.5,6164.32,505.92,109876.85
1760540702,2025-10-15 23:05:02,8478.81,9586.25,9172.5,6164.32,505.92,109876.85
1760540702,2025-10-15 23:05:02,8480.77,9586.25,9172.5,6164.32,505.92,109876.85
1760540702,2025-10-15 23:05:02,8474.15,9586.25,9172.5,6164.32,505.92,109876.85
1760540702,2025-10-15 23:05:02,8423.48,9586.25,9172.5,6164.32,505.92,109876.85
1760540702,2025-10-15 23:05:02,8407.37,9586.25,9172.5,6164.32,505.92,109876.85
1760545702,2025-10-16 00:28:22,8307.64,9604.68,9209.35,6162.58,504.94,110318.31
1760545702,2025-10-16 00:28:22,8321.58,9604.68,9209.35,6162.58,504.94,110318.31
1760550702,2025-10-16 01:51:42,8317.74,9613.8,9227.6,6160.85,503.97,110536.85
1760550702,2025-10-16 01:51:42,8316.95,9613.8,9227.6,6160.85,503.97,110536.85
1760555702,2025-10-16 03:15:02,8327.19,9619.12,9238.24,6159.12,503.0,110664.4
1760560702,2025-10-16 04:38:22,8335.51,9620.94,9241.87,6157.39,502.04,110707.88
1760560702,2025-10-16 04:38:22,8335.85,9620.94,9241.87,6157.39,502.04,110707.88
1760565702,2025-10-16 06:01:42,8336.29,9628.37,9256.75,6155.66,501.07,110886.06
1760570702,2025-10-16 07:25:02,8336.74,9625.88,9251.75,6153.93,500.11,110826.22
1760570702,2025-10-16 07:25:02,8339.43,9625.88,9251.75,6153.93,500.11,110826.22
1760575702,2025-10-16 08:48:22,8339.3,9629.45,9258.9,6152.2,499.14,110911.78
1760575702,2025-10-16 08:48:22,8345.95,9629.45,9258.9,6152.2,499.14,110911.78
1760580702,2025-10-16 10:11:42,8351.1,9649.58,9299.16,6150.47,498.18,111394.06
1760585702,2025-10-16 11:35:02,8355.4,9650.99,9301.98,6148.74,497.23,111427.9
1760590702,2025-10-16 12:58:22,8354.25,9644.81,9289.62,6147.01,496.27,111279.79
1760595702,2025-10-16 14:21:42,8355.34,9652.58,9305.15,6145.28,495.32,111465.9
1760600702,2025-10-16 15:45:02,8360.45,9619.03,9238.06,6143.55,494.36,110662.24
1760600702,2025-10-16 15:45:02,8356.92,9619.03,9238.06,6143.55,494.36,110662.24
1760605702,2025-10-16 17:08:22,8358.76,9651.34,9302.68,6141.83,493.41,111436.32
1760605702,2025-10-16 17:08:22,8365.46,9651.34,9302.68,6141.83,493.41,111436.32
1760605702,2025-10-16 17:08:22,8341.2,9651.34,9302.68,6141.83,493.41,111436.32
1760605702,2025-10-16 17:08:22,8307.03,9651.34,9302.68,6141.83,493.41,111436.32
1760610702,2025-10-16 18:31:42,8307.86,9651.86,9303.73,6140.1,492.46,111448.81
1760610702,2025-10-16 18:31:42,8316.89,9651.86,9303.73,6140.1,492.46,111448.81
1760610702,2025-10-16 18:31:42,8323.68,9651.86,9303.73,6140.1,492.46,111448.81
1760610702,2025-10-16 18:31:42,8326.93,9651.86,9303.73,6140.1,492.46,111448.81
1760615702,2025-10-16 19:55:02,8344.99,9666.66,9333.32,6138.37,491.52,111803.33
1760620702,2025-10-16 21:18:22,8327.52,9631.77,9263.53,6136.64,490.57,110967.34
1760620702,2025-10-16 21:18:22,8334.96,9631.77,9263.53,6136.64,490.57,110967.34
1760625702,2025-10-16 22:41:42,8326.09,9613.84,9227.69,6134.92,489.63,110537.92
1760625702,2025-10-16 22:41:42,8312.61,9613.84,9227.69,6134.92,489.63,110537.92
1760625702,2025-10-16 22:41:42,8318.08,9613.84,9227.69,6134.92,489.63,110537.92
1760625702,2025-10-16 22:41:42,8348.35,9613.84,9227.69,6134.92,489.63,110537.92
1760625702,2025-10-16 22:41:42,8329.33,9613.84,9227.69,6134.92,489.63,110537.92
1760630702,2025-10-17 00:05:02,8315.05,9543.5,9087.0,6133.19,488.69,108852.65
1760630702,2025-10-17 00:05:02,8177.3,9543.5,9087.0,6133.19,488.69,108852.65
1760630702,2025-10-17 00:05:02,8179.14,9543.5,9087.0,6133.19,488.69,108852.65
1760635702,2025-10-17 01:28:22,8193.09,9515.04,9030.08,6131.46,487.75,108170.77
1760635702,2025-10-17 01:28:22,8188.27,9515.04,9030.08,6131.46,487.75,108170.77
1760640702,2025-10-17 02:51:42,8167.56,9514.91,9029.81,6129.74,486.81,108167.62
1760640702,2025-10-17 02:51:42,8179.4,9514.91,9029.81,6129.74,486.81,108167.62
1760640702,2025-10-17 02:51:42,8176.28,9514.91,9029.81,6129.74,486.81,108167.62
1760645702,2025-10-17 04:15:02,8181.56,9505.14,9010.27,6128.01,485.87,107933.57
1760645702,2025-10-17 04:15:02,8174.53,9505.14,9010.27,6128.01,485.87,107933.57
1760650702,2025-10-17 05:38:22,8175.36,9514.98,9029.96,6126.29,484.94,108169.32
1760650702,2025-10-17 05:38:22,8189.87,9514.98,9029.96,6126.29,484.94,108169.32
1760655702,2025-10-17 07:01:42,8175.46,9514.47,9028.94,6124.56,484.0,108157.19
1760660702,2025-10-17 08:25:02,8183.03,9549.87,9099.73,6122.84,483.07,109005.17
1760660702,2025-10-17 08:25:02,8203.26,9549.87,9099.73,6122.84,483.07,109005.17
1760665702,2025-10-17 09:48:22,8220.35,9530.26,9060.51,6121.11,482.14,108535.38
1760665702,2025-10-17 09:48:22,8209.56,9530.26,9060.51,6121.11,482.14,108535.38
1760670702,2025-10-17 11:11:42,8213.62,9553.46,9106.91,6119.39,481.22,109091.22
1760670702,2025-10-17 11:11:42,8225.76,9553.46,9106.91,6119.39,481.22,109091.22
1760675702,2025-10-17 12:35:02,8227.53,9541.47,9082.95,6117.67,480.29,108804.14
1760680702,2025-10-17 13:58:22,8226.66,9495.35,8990.7,6115.94,479.37,107699.14
1760680702,2025-10-17 13:58:22,8206.91,9495.35,8990.7,6115.94,479.37,107699.14
1760680702,2025-10-17 13:58:22,8186.01,9495.35,8990.7,6115.94,479.37,107699.14
