timestamp,datetime,omnis_ai_drawdown_pct,hodl_50_50_drawdown_pct,pure_btc_drawdown_pct
1755215702,2025-08-15 07:55:02,-9.98,-2.1,-4.14
1755220702,2025-08-15 09:18:22,-9.96,-1.89,-3.72
1755225702,2025-08-15 10:41:42,-9.7,-1.82,-3.58
1755235702,2025-08-15 13:28:22,-9.58,-1.82,-3.59
1755240702,2025-08-15 14:51:42,-9.53,-1.81,-3.56
1755250702,2025-08-15 17:38:22,-9.59,-1.79,-3.53
1755260702,2025-08-15 20:25:02,-9.51,-1.88,-3.71
1755260702,2025-08-15 20:25:02,-9.6,-1.88,-3.71
1755265702,2025-08-15 21:48:22,-9.87,-2.1,-4.14
1755270702,2025-08-15 23:11:42,-10.11,-2.38,-4.7
1755270702,2025-08-15 23:11:42,-10.4,-2.38,-4.7
1755275702,2025-08-16 00:35:02,-10.5,-2.44,-4.8
1755280702,2025-08-16 01:58:22,-10.13,-2.27,-4.48
1755285702,2025-08-16 03:21:42,-10.28,-2.32,-4.58
1755295702,2025-08-16 06:08:22,-10.28,-2.28,-4.49
1755300702,2025-08-16 07:31:42,-10.18,-2.25,-4.44
1755305702,2025-08-16 08:55:02,-10.11,-2.19,-4.32
1755310702,2025-08-16 10:18:22,-10.06,-2.19,-4.33
1755315702,2025-08-16 11:41:42,-10.15,-2.23,-4.39
1755345702,2025-08-16 20:01:42,-10.2,-2.26,-4.45
1755370702,2025-08-17 02:58:22,-10.25,-2.27,-4.47
1755405702,2025-08-17 12:41:42,-10.25,-2.09,-4.13
1755410702,2025-08-17 14:05:02,-9.98,-2.18,-4.29
1755420702,2025-08-17 16:51:42,-9.79,-2.03,-4.0
1755435702,2025-08-17 21:01:42,-9.79,-2.04,-4.03
1755440702,2025-08-17 22:25:02,-9.8,-2.08,-4.11
1755450702,2025-08-18 01:11:42,-9.92,-2.19,-4.32
1755470702,2025-08-18 06:45:02,-9.95,-2.17,-4.29
1755480702,2025-08-18 09:31:42,-10.11,-2.53,-4.99
1755485702,2025-08-18 10:55:02,-10.8,-2.99,-5.89
1755485702,2025-08-18 10:55:02,-11.24,-2.99,-5.89
1755495702,2025-08-18 13:41:42,-11.65,-3.13,-6.18
1755500702,2025-08-18 15:05:02,-11.74,-3.18,-6.26
1755510702,2025-08-18 17:51:42,-11.82,-3.25,-6.41
1755520702,2025-08-18 20:38:22,-11.9,-3.12,-6.16
1755520702,2025-08-18 20:38:22,-11.7,-3.12,-6.16
1755525702,2025-08-18 22:01:42,-11.79,-3.19,-6.28
1755530702,2025-08-18 23:25:02,-11.58,-2.8,-5.52
1755535702,2025-08-19 00:48:22,-11.13,-2.77,-5.46
1755540702,2025-08-19 02:11:42,-11.07,-2.77,-5.46
1755550702,2025-08-19 04:58:22,-11.1,-2.78,-5.48
1755555702,2025-08-19 06:21:42,-10.78,-2.8,-5.52
1755560702,2025-08-19 07:45:02,-11.16,-2.85,-5.62
1755565702,2025-08-19 09:08:22,-11.1,-2.82,-5.56
1755575702,2025-08-19 11:55:02,-11.53,-3.35,-6.61
1755580702,2025-08-19 13:18:22,-11.9,-3.28,-6.46
1755595702,2025-08-19 17:28:22,-11.82,-3.16,-6.24
1755610702,2025-08-19 21:38:22,-11.67,-3.31,-6.52
1755610702,2025-08-19 21:38:22,-11.86,-3.31,-6.52
1755615702,2025-08-19 23:01:42,-12.25,-3.61,-7.11
1755615702,2025-08-19 23:01:42,-12.52,-3.61,-7.11
1755620702,2025-08-20 00:25:02,-12.9,-3.9,-7.68
1755630702,2025-08-20 03:11:42,-13.34,-4.02,-7.93
1755645702,2025-08-20 07:21:42,-13.48,-4.1,-8.09
1755655702,2025-08-20 10:08:22,-13.51,-4.09,-8.06
1755660702,2025-08-20 11:31:42,-13.28,-3.97,-7.83
1755670702,2025-08-20 14:18:22,-13.07,-3.87,-7.63
1755685702,2025-08-20 18:28:22,-12.93,-3.8,-7.5
1755690702,2025-08-20 19:51:42,-13.07,-3.88,-7.66
1755700702,2025-08-20 22:38:22,-13.59,-3.74,-7.38
1755700702,2025-08-20 22:38:22,-13.61,-3.74,-7.38
1755700702,2025-08-20 22:38:22,-13.13,-3.74,-7.38
1755700702,2025-08-20 22:38:22,-13.29,-3.74,-7.38
1755700702,2025-08-20 22:38:22,-12.96,-3.74,-7.38
1755705702,2025-08-21 00:01:42,-12.76,-3.79,-7.47
1755705702,2025-08-21 00:01:42,-13.0,-3.79,-7.47
1755710702,2025-08-21 01:25:02,-12.87,-3.73,-7.36
1755715702,2025-08-21 02:48:22,-12.83,-3.7,-7.3
1755715702,2025-08-21 02:48:22,-12.85,-3.7,-7.3
1755730702,2025-08-21 06:58:22,-12.42,-3.52,-6.95
1755740702,2025-08-21 09:45:02,-12.7,-3.7,-7.3
1755745702,2025-08-21 11:08:22,-12.75,-3.71,-7.32
1755755702,2025-08-21 13:55:02,-12.95,-3.79,-7.48
1755765702,2025-08-21 16:41:42,-13.07,-3.92,-7.73
1755775702,2025-08-21 19:28:22,-13.32,-4.0,-7.89
1755785702,2025-08-21 22:15:02,-13.4,-4.0,-7.89
1755785702,2025-08-21 22:15:02,-13.03,-4.0,-7.89
1755790702,2025-08-21 23:38:22,-13.51,-4.22,-8.32
1755795702,2025-08-22 01:01:42,-15.89,-4.45,-8.78
1755800702,2025-08-22 02:25:02,-15.86,-4.36,-8.59
1755800702,2025-08-22 02:25:02,-15.84,-4.36,-8.59
1755805702,2025-08-22 03:48:22,-15.83,-4.45,-8.78
1755810702,2025-08-22 05:11:42,-15.79,-4.42,-8.71
1755810702,2025-08-22 05:11:42,-15.78,-4.42,-8.71
1755810702,2025-08-22 05:11:42,-15.76,-4.42,-8.71
1755820702,2025-08-22 07:58:22,-15.76,-4.36,-8.59
1755825702,2025-08-22 09:21:42,-15.74,-4.31,-8.49
1755830702,2025-08-22 10:45:02,-15.73,-4.13,-8.14
1755830702,2025-08-22 10:45:02,-15.73,-4.13,-8.14
1755835702,2025-08-22 12:08:22,-15.73,-4.21,-8.3
1755840702,2025-08-22 13:31:42,-15.73,-4.17,-8.23
1755850702,2025-08-22 16:18:22,-15.73,-4.23,-8.33
1755855702,2025-08-22 17:41:42,-15.73,-4.32,-8.52
1755865702,2025-08-22 20:28:22,-15.73,-4.5,-8.88
1755865702,2025-08-22 20:28:22,-15.73,-4.5,-8.88
1755865702,2025-08-22 20:28:22,-15.69,-4.5,-8.88
1755870702,2025-08-22 21:51:42,-15.67,-3.84,-7.58
1755870702,2025-08-22 21:51:42,-15.64,-3.84,-7.58
1755870702,2025-08-22 21:51:42,-15.64,-3.84,-7.58
1755870702,2025-08-22 21:51:42,-15.64,-3.84,-7.58
1755870702,2025-08-22 21:51:42,-15.64,-3.84,-7.58
1755875702,2025-08-22 23:15:02,-15.64,-2.92,-5.75
1755875702,2025-08-22 23:15:02,-15.64,-2.92,-5.75
1755875702,2025-08-22 23:15:02,-15.64,-2.92,-5.75
1755875702,2025-08-22 23:15:02,-15.64,-2.92,-5.75
1755880702,2025-08-23 00:38:22,-15.64,-2.89,-5.69
1755880702,2025-08-23 00:38:22,-15.64,-2.89,-5.69
1755880702,2025-08-23 00:38:22,-15.64,-2.89,-5.69
1755885702,2025-08-23 02:01:42,-15.64,-2.64,-5.2
1755885702,2025-08-23 02:01:42,-15.64,-2.64,-5.2
1755890702,2025-08-23 03:25:02,-15.64,-2.7,-5.33
1755905702,2025-08-23 07:35:02,-15.64,-2.68,-5.28
1755915702,2025-08-23 10:21:42,-15.64,-3.04,-6.0
1755915702,2025-08-23 10:21:42,-15.64,-3.04,-6.0
1755920702,2025-08-23 11:45:02,-15.64,-3.11,-6.12
1755925702,2025-08-23 13:08:22,-15.64,-3.0,-5.92
1755930702,2025-08-23 14:31:42,-15.64,-3.06,-6.03
1755935702,2025-08-23 15:55:02,-15.64,-3.12,-6.16
1755945702,2025-08-23 18:41:42,-15.64,-3.14,-6.2
1755955702,2025-08-23 21:28:22,-15.64,-3.35,-6.61
1755960702,2025-08-23 22:51:42,-15.64,-3.44,-6.77
1755970702,2025-08-24 01:38:22,-15.64,-3.34,-6.59
1755985702,2025-08-24 05:48:22,-15.64,-3.33,-6.56
1755995702,2025-08-24 08:35:02,-15.64,-3.25,-6.41
1756005702,2025-08-24 11:21:42,-15.64,-3.35,-6.61
1756010702,2025-08-24 12:45:02,-15.64,-3.35,-6.6
1756020702,2025-08-24 15:31:42,-15.64,-3.44,-6.78
1756030702,2025-08-24 18:18:22,-15.64,-3.47,-6.84
1756030702,2025-08-24 18:18:22,-15.64,-3.47,-6.84
1756040702,2025-08-24 21:05:02,-15.64,-3.52,-6.93
1756045702,2025-08-24 22:28:22,-15.64,-3.49,-6.88
1756055702,2025-08-25 01:15:02,-15.64,-3.62,-7.13
1756055702,2025-08-25 01:15:02,-15.64,-3.62,-7.13
1756060702,2025-08-25 02:38:22,-15.64,-3.54,-6.98
1756065702,2025-08-25 04:01:42,-15.64,-4.24,-8.35
1756065702,2025-08-25 04:01:42,-15.64,-4.24,-8.35
1756065702,2025-08-25 04:01:42,-15.64,-4.24,-8.35
1756065702,2025-08-25 04:01:42,-15.64,-4.24,-8.35
1756070702,2025-08-25 05:25:02,-15.64,-4.23,-8.34
1756070702,2025-08-25 05:25:02,-15.64,-4.23,-8.34
1756075702,2025-08-25 06:48:22,-15.64,-4.03,-7.94
1756075702,2025-08-25 06:48:22,-15.64,-4.03,-7.94
1756080702,2025-08-25 08:11:42,-15.64,-4.4,-8.67
1756080702,2025-08-25 08:11:42,-15.64,-4.4,-8.67
1756085702,2025-08-25 09:35:02,-15.64,-4.12,-8.13
1756090702,2025-08-25 10:58:22,-15.64,-4.06,-8.01
1756095702,2025-08-25 12:21:42,-15.64,-4.3,-8.48
1756100702,2025-08-25 13:45:02,-15.64,-4.41,-8.7
1756105702,2025-08-25 15:08:22,-15.64,-4.6,-9.07
1756110702,2025-08-25 16:31:42,-15.67,-4.77,-9.4
1756115702,2025-08-25 17:55:02,-15.66,-4.82,-9.51
1756125702,2025-08-25 20:41:42,-15.64,-4.72,-9.3
1756130702,2025-08-25 22:05:02,-15.6,-4.6,-9.07
1756130702,2025-08-25 22:05:02,-15.59,-4.6,-9.07
1756130702,2025-08-25 22:05:02,-15.54,-4.6,-9.07
1756135702,2025-08-25 23:28:22,-15.5,-4.56,-9.0
1756135702,2025-08-25 23:28:22,-15.47,-4.56,-9.0
1756140702,2025-08-26 00:51:42,-15.44,-4.45,-8.78
1756140702,2025-08-26 00:51:42,-15.43,-4.45,-8.78
1756145702,2025-08-26 02:15:02,-15.4,-4.47,-8.8
1756150702,2025-08-26 03:38:22,-15.42,-5.2,-10.25
1756150702,2025-08-26 03:38:22,-15.4,-5.2,-10.25
1756150702,2025-08-26 03:38:22,-15.43,-5.2,-10.25
1756150702,2025-08-26 03:38:22,-15.46,-5.2,-10.25
1756150702,2025-08-26 03:38:22,-15.45,-5.2,-10.25
1756150702,2025-08-26 03:38:22,-15.52,-5.2,-10.25
1756155702,2025-08-26 05:01:42,-15.61,-5.37,-10.58
1756160702,2025-08-26 06:25:02,-15.56,-5.34,-10.53
1756165702,2025-08-26 07:48:22,-15.63,-5.5,-10.84
1756170702,2025-08-26 09:11:42,-15.88,-5.45,-10.75
1756170702,2025-08-26 09:11:42,-15.75,-5.45,-10.75
1756175702,2025-08-26 10:35:02,-15.61,-5.57,-10.98
1756180702,2025-08-26 11:58:22,-15.72,-5.42,-10.7
1756180702,2025-08-26 11:58:22,-15.56,-5.42,-10.7
1756185702,2025-08-26 13:21:42,-15.54,-5.39,-10.62
1756190702,2025-08-26 14:45:02,-15.46,-5.5,-10.85
1756195702,2025-08-26 16:08:22,-15.56,-5.33,-10.5
1756195702,2025-08-26 16:08:22,-15.38,-5.33,-10.5
1756200702,2025-08-26 17:31:42,-15.33,-5.33,-10.5
1756200702,2025-08-26 17:31:42,-15.39,-5.33,-10.5
1756205702,2025-08-26 18:55:02,-15.42,-5.47,-10.78
1756210702,2025-08-26 20:18:22,-15.18,-5.37,-10.58
1756215702,2025-08-26 21:41:42,-15.3,-5.28,-10.42
1756215702,2025-08-26 21:41:42,-15.34,-5.28,-10.42
1756220702,2025-08-26 23:05:02,-15.13,-5.3,-10.45
1756220702,2025-08-26 23:05:02,-15.15,-5.3,-10.45
1756220702,2025-08-26 23:05:02,-15.03,-5.3,-10.45
1756225702,2025-08-27 00:28:22,-15.22,-5.35,-10.56
1756230702,2025-08-27 01:51:42,-15.14,-5.27,-10.4
1756235702,2025-08-27 03:15:02,-14.99,-5.07,-9.99
1756240702,2025-08-27 04:38:22,-14.87,-5.04,-9.95
1756250702,2025-08-27 07:25:02,-14.74,-4.92,-9.7
1756260702,2025-08-27 10:11:42,-14.8,-4.96,-9.78
1756265702,2025-08-27 11:35:02,-14.83,-4.9,-9.66
1756270702,2025-08-27 12:58:22,-14.74,-4.88,-9.63
1756275702,2025-08-27 14:21:42,-14.74,-5.01,-9.88
1756280702,2025-08-27 15:45:02,-14.85,-5.14,-10.14
1756285702,2025-08-27 17:08:22,-14.77,-5.1,-10.05
1756290702,2025-08-27 18:31:42,-14.73,-4.97,-9.79
1756295702,2025-08-27 19:55:02,-14.66,-4.99,-9.83
1756300702,2025-08-27 21:18:22,-14.63,-4.89,-9.64
1756305702,2025-08-27 22:41:42,-14.6,-4.76,-9.38
1756305702,2025-08-27 22:41:42,-14.59,-4.76,-9.38
1756310702,2025-08-28 00:05:02,-14.54,-4.7,-9.26
1756310702,2025-08-28 00:05:02,-14.49,-4.7,-9.26
1756315702,2025-08-28 01:28:22,-14.48,-4.62,-9.12
1756315702,2025-08-28 01:28:22,-14.47,-4.62,-9.12
1756320702,2025-08-28 02:51:42,-14.46,-4.7,-9.27
1756325702,2025-08-28 04:15:02,-14.46,-4.6,-9.07
1756325702,2025-08-28 04:15:02,-14.51,-4.6,-9.07
1756325702,2025-08-28 04:15:02,-14.37,-4.6,-9.07
1756330702,2025-08-28 05:38:22,-14.36,-4.94,-9.73
1756330702,2025-08-28 05:38:22,-14.41,-4.94,-9.73
1756335702,2025-08-28 07:01:42,-14.37,-4.93,-9.73
1756340702,2025-08-28 08:25:02,-14.36,-4.88,-9.62
1756340702,2025-08-28 08:25:02,-14.37,-4.88,-9.62
1756340702,2025-08-28 08:25:02,-14.28,-4.88,-9.62
1756345702,2025-08-28 09:48:22,-14.22,-4.8,-9.47
1756350702,2025-08-28 11:11:42,-14.17,-4.71,-9.28
1756365702,2025-08-28 15:21:42,-14.11,-4.21,-8.3
1756390702,2025-08-28 22:18:22,-14.11,-4.28,-8.44
1756390702,2025-08-28 22:18:22,-14.11,-4.28,-8.44
1756395702,2025-08-28 23:41:42,-14.11,-4.34,-8.55
1756395702,2025-08-28 23:41:42,-14.11,-4.34,-8.55
1756400702,2025-08-29 01:05:02,-14.1,-4.37,-8.62
1756405702,2025-08-29 02:28:22,-14.08,-4.45,-8.78
1756410702,2025-08-29 03:51:42,-14.07,-4.6,-9.07
1756420702,2025-08-29 06:38:22,-14.05,-4.46,-8.79
1756425702,2025-08-29 08:01:42,-14.02,-4.5,-8.88
1756430702,2025-08-29 09:25:02,-14.0,-4.73,-9.33
1756440702,2025-08-29 12:11:42,-14.01,-4.71,-9.28
1756450702,2025-08-29 14:58:22,-14.06,-5.01,-9.87
1756450702,2025-08-29 14:58:22,-14.09,-5.01,-9.87
1756455702,2025-08-29 16:21:42,-14.24,-5.31,-10.47
1756470702,2025-08-29 20:31:42,-14.35,-5.16,-10.17
1756470702,2025-08-29 20:31:42,-14.06,-5.16,-10.17
1756475702,2025-08-29 21:55:02,-14.18,-5.81,-11.45
1756475702,2025-08-29 21:55:02,-14.44,-5.81,-11.45
1756475702,2025-08-29 21:55:02,-14.58,-5.81,-11.45
1756475702,2025-08-29 21:55:02,-14.75,-5.81,-11.45
1756480702,2025-08-29 23:18:22,-14.74,-5.91,-11.66
1756480702,2025-08-29 23:18:22,-14.86,-5.91,-11.66
1756480702,2025-08-29 23:18:22,-14.91,-5.91,-11.66
1756485702,2025-08-30 00:41:42,-14.99,-5.93,-11.7
1756490702,2025-08-30 02:05:02,-14.93,-6.05,-11.93
1756500702,2025-08-30 04:51:42,-15.16,-6.1,-12.02
1756515702,2025-08-30 09:01:42,-15.01,-6.07,-11.97
1756520702,2025-08-30 10:25:02,-15.24,-6.22,-12.27
1756525702,2025-08-30 11:48:22,-15.24,-6.02,-11.86
1756535702,2025-08-30 14:35:02,-14.81,-5.93,-11.7
1756555702,2025-08-30 20:08:22,-14.85,-6.01,-11.84
1756565702,2025-08-30 22:55:02,-14.86,-5.99,-11.81
1756575702,2025-08-31 01:41:42,-14.79,-5.99,-11.8
1756590702,2025-08-31 05:51:42,-14.89,-6.05,-11.93
1756600702,2025-08-31 08:38:22,-14.61,-5.79,-11.41
1756600702,2025-08-31 08:38:22,-14.46,-5.79,-11.41
1756605702,2025-08-31 10:01:42,-14.37,-5.75,-11.33
1756610702,2025-08-31 11:25:02,-14.37,-5.78,-11.4
1756620702,2025-08-31 14:11:42,-14.43,-5.82,-11.47
1756630702,2025-08-31 16:58:22,-14.45,-5.8,-11.43
1756655702,2025-08-31 23:55:02,-14.67,-5.95,-11.73
1756665702,2025-09-01 02:41:42,-14.43,-5.87,-11.58
1756675702,2025-09-01 05:28:22,-14.45,-5.88,-11.59
1756680702,2025-09-01 06:51:42,-14.54,-6.1,-12.02
1756685702,2025-09-01 08:15:02,-14.89,-6.15,-12.13
1756690702,2025-09-01 09:38:22,-14.86,-6.1,-12.03
1756700702,2025-09-01 12:25:02,-15.04,-6.34,-12.51
1756705702,2025-09-01 13:48:22,-15.07,-6.28,-12.39
1756710702,2025-09-01 15:11:42,-14.77,-5.83,-11.5
1756710702,2025-09-01 15:11:42,-14.47,-5.83,-11.5
1756715702,2025-09-01 16:35:02,-14.26,-5.64,-11.12
1756715702,2025-09-01 16:35:02,-14.15,-5.64,-11.12
1756720702,2025-09-01 17:58:22,-14.09,-6.05,-11.94
1756720702,2025-09-01 17:58:22,-14.5,-6.05,-11.94
1756725702,2025-09-01 19:21:42,-14.44,-5.97,-11.77
1756730702,2025-09-01 20:45:02,-14.11,-5.68,-11.21
1756735702,2025-09-01 22:08:22,-14.13,-5.86,-11.56
1756735702,2025-09-01 22:08:22,-14.12,-5.86,-11.56
1756740702,2025-09-01 23:31:42,-14.08,-5.89,-11.62
1756745702,2025-09-02 00:55:02,-14.18,-5.96,-11.76
1756750702,2025-09-02 02:18:22,-14.16,-5.83,-11.5
1756755702,2025-09-02 03:41:42,-13.97,-5.84,-11.52
1756760702,2025-09-02 05:05:02,-14.24,-6.28,-12.38
1756760702,2025-09-02 05:05:02,-14.06,-6.28,-12.38
1756760702,2025-09-02 05:05:02,-14.42,-6.28,-12.38
1756765702,2025-09-02 06:28:22,-14.28,-6.06,-11.95
1756770702,2025-09-02 07:51:42,-13.87,-5.85,-11.54
1756775702,2025-09-02 09:15:02,-13.81,-5.72,-11.28
1756775702,2025-09-02 09:15:02,-13.69,-5.72,-11.28
1756780702,2025-09-02 10:38:22,-13.55,-5.44,-10.72
1756780702,2025-09-02 10:38:22,-13.51,-5.44,-10.72
1756780702,2025-09-02 10:38:22,-13.38,-5.44,-10.72
1756790702,2025-09-02 13:25:02,-13.21,-5.42,-10.69
1756800702,2025-09-02 16:11:42,-13.23,-5.38,-10.61
1756810702,2025-09-02 18:58:22,-13.28,-5.47,-10.79
1756815702,2025-09-02 20:21:42,-13.44,-5.87,-11.58
1756820702,2025-09-02 21:45:02,-13.74,-5.14,-10.13
1756820702,2025-09-02 21:45:02,-13.45,-5.14,-10.13
1756820702,2025-09-02 21:45:02,-13.55,-5.14,-10.13
1756825702,2025-09-02 23:08:22,-13.5,-5.18,-10.21
1756830702,2025-09-03 00:31:42,-13.58,-5.24,-10.34
1756835702,2025-09-03 01:55:02,-13.55,-5.25,-10.35
1756840702,2025-09-03 03:18:22,-13.55,-5.25,-10.35
1756845702,2025-09-03 04:41:42,-13.42,-5.11,-10.07
1756860702,2025-09-03 08:51:42,-13.31,-5.15,-10.16
1756865702,2025-09-03 10:15:02,-13.39,-5.02,-9.9
1756880702,2025-09-03 14:25:02,-13.41,-5.15,-10.16
1756885702,2025-09-03 15:48:22,-13.4,-5.08,-10.01
1756885702,2025-09-03 15:48:22,-13.28,-5.08,-10.01
1756895702,2025-09-03 18:35:02,-13.18,-4.95,-9.75
1756905702,2025-09-03 21:21:42,-13.16,-4.86,-9.58
1756910702,2025-09-03 22:45:02,-13.08,-4.7,-9.27
1756920702,2025-09-04 01:31:42,-13.01,-4.49,-8.86
1756925702,2025-09-04 02:55:02,-12.95,-4.64,-9.15
1756935702,2025-09-04 05:41:42,-12.92,-4.63,-9.12
1756945702,2025-09-04 08:28:22,-12.9,-4.65,-9.17
1756950702,2025-09-04 09:51:42,-12.89,-4.84,-9.54
1756955702,2025-09-04 11:15:02,-12.9,-4.94,-9.75
1756955702,2025-09-04 11:15:02,-12.92,-4.94,-9.75
1756965702,2025-09-04 14:01:42,-13.03,-5.2,-10.24
1756975702,2025-09-04 16:48:22,-13.01,-5.11,-10.07
1756980702,2025-09-04 18:11:42,-12.9,-5.07,-10.0
1756985702,2025-09-04 19:35:02,-12.88,-5.0,-9.86
1756990702,2025-09-04 20:58:22,-12.91,-5.13,-10.11
1756995702,2025-09-04 22:21:42,-12.91,-5.33,-10.5
1756995702,2025-09-04 22:21:42,-13.04,-5.33,-10.5
1757000702,2025-09-04 23:45:02,-13.12,-5.52,-10.89
1757005702,2025-09-05 01:08:22,-13.27,-5.55,-10.94
1757005702,2025-09-05 01:08:22,-13.29,-5.55,-10.94
1757010702,2025-09-05 02:31:42,-13.1,-5.43,-10.71
1757010702,2025-09-05 02:31:42,-13.07,-5.43,-10.71
1757015702,2025-09-05 03:55:02,-13.19,-5.37,-10.58
1757025702,2025-09-05 06:41:42,-12.85,-4.95,-9.76
1757030702,2025-09-05 08:05:02,-12.69,-5.16,-10.18
1757030702,2025-09-05 08:05:02,-12.68,-5.16,-10.18
1757040702,2025-09-05 10:51:42,-12.54,-4.97,-9.81
1757055702,2025-09-05 15:01:42,-12.4,-4.46,-8.79
1757060702,2025-09-05 16:25:02,-12.34,-4.43,-8.74
1757075702,2025-09-05 20:35:02,-12.32,-4.32,-8.53
1757075702,2025-09-05 20:35:02,-12.3,-4.32,-8.53
1757080702,2025-09-05 21:58:22,-12.3,-5.12,-10.1
1757080702,2025-09-05 21:58:22,-12.38,-5.12,-10.1
1757080702,2025-09-05 21:58:22,-12.46,-5.12,-10.1
1757085702,2025-09-05 23:21:42,-12.48,-5.17,-10.2
1757085702,2025-09-05 23:21:42,-12.41,-5.17,-10.2
1757090702,2025-09-06 00:45:02,-12.45,-5.14,-10.14
1757090702,2025-09-06 00:45:02,-12.42,-5.14,-10.14
1757100702,2025-09-06 03:31:42,-12.27,-4.86,-9.59
1757105702,2025-09-06 04:55:02,-12.16,-5.12,-10.1
1757105702,2025-09-06 04:55:02,-12.18,-5.12,-10.1
1757110702,2025-09-06 06:18:22,-12.26,-5.09,-10.05
1757125702,2025-09-06 10:28:22,-12.13,-4.97,-9.8
1757150702,2025-09-06 17:25:02,-12.17,-5.07,-10.0
1757170702,2025-09-06 22:58:22,-12.17,-5.13,-10.11
1757185702,2025-09-07 03:08:22,-12.35,-5.41,-10.67
1757210702,2025-09-07 10:05:02,-12.28,-5.25,-10.36
1757240702,2025-09-07 18:25:02,-12.05,-5.01,-9.88
1757270702,2025-09-08 02:45:02,-12.05,-5.02,-9.91
1757290702,2025-09-08 08:18:22,-11.98,-5.11,-10.07
1757290702,2025-09-08 08:18:22,-11.99,-5.11,-10.07
1757295702,2025-09-08 09:41:42,-11.99,-5.18,-10.21
1757300702,2025-09-08 11:05:02,-11.91,-5.0,-9.85
1757310702,2025-09-08 13:51:42,-11.92,-4.99,-9.84
1757315702,2025-09-08 15:15:02,-11.81,-4.93,-9.72
1757330702,2025-09-08 19:25:02,-11.69,-4.68,-9.23
1757340702,2025-09-08 22:11:42,-11.65,-4.56,-9.0
1757350702,2025-09-09 00:58:22,-11.6,-4.51,-8.89
1757355702,2025-09-09 02:21:42,-11.59,-4.44,-8.76
1757365702,2025-09-09 05:08:22,-11.59,-4.6,-9.06
1757375702,2025-09-09 07:55:02,-11.55,-4.77,-9.41
1757380702,2025-09-09 09:18:22,-11.58,-4.85,-9.56
1757385702,2025-09-09 10:41:42,-11.6,-4.85,-9.56
1757395702,2025-09-09 13:28:22,-11.45,-4.49,-8.85
1757400702,2025-09-09 14:51:42,-11.44,-4.29,-8.47
1757415702,2025-09-09 19:01:42,-11.44,-4.37,-8.62
1757420702,2025-09-09 20:25:02,-11.44,-4.41,-8.69
1757425702,2025-09-09 21:48:22,-11.44,-4.51,-8.89
1757425702,2025-09-09 21:48:22,-11.43,-4.51,-8.89
1757430702,2025-09-09 23:11:42,-11.41,-5.04,-9.94
1757435702,2025-09-10 00:35:02,-11.57,-5.0,-9.86
1757440702,2025-09-10 01:58:22,-11.55,-4.98,-9.82
1757450702,2025-09-10 04:45:02,-11.45,-4.86,-9.58
1757455702,2025-09-10 06:08:22,-11.38,-4.83,-9.52
1757465702,2025-09-10 08:55:02,-11.36,-4.99,-9.84
1757465702,2025-09-10 08:55:02,-11.41,-4.99,-9.84
1757475702,2025-09-10 11:41:42,-11.3,-4.83,-9.53
1757485702,2025-09-10 14:28:22,-11.27,-4.7,-9.26
1757490702,2025-09-10 15:51:42,-11.14,-4.38,-8.63
1757495702,2025-09-10 17:15:02,-11.11,-4.52,-8.9
1757505702,2025-09-10 20:01:42,-11.09,-4.19,-8.27
1757505702,2025-09-10 20:01:42,-11.06,-4.19,-8.27
1757515702,2025-09-10 22:48:22,-11.05,-3.93,-7.75
1757515702,2025-09-10 22:48:22,-11.06,-3.93,-7.75
1757525702,2025-09-11 01:35:02,-11.06,-4.03,-7.94
1757530702,2025-09-11 02:58:22,-11.06,-4.14,-8.16
1757555702,2025-09-11 09:55:02,-11.06,-3.87,-7.64
1757565702,2025-09-11 12:41:42,-11.05,-3.78,-7.46
1757575702,2025-09-11 15:28:22,-11.05,-3.74,-7.38
1757590702,2025-09-11 19:38:22,-11.05,-3.73,-7.36
1757595702,2025-09-11 21:01:42,-11.05,-3.78,-7.45
1757595702,2025-09-11 21:01:42,-11.06,-3.78,-7.45
1757595702,2025-09-11 21:01:42,-11.05,-3.78,-7.45
1757595702,2025-09-11 21:01:42,-11.05,-3.78,-7.45
1757600702,2025-09-11 22:25:02,-11.05,-3.68,-7.26
1757615702,2025-09-12 02:35:02,-11.05,-3.72,-7.33
1757635702,2025-09-12 08:08:22,-11.04,-2.97,-5.85
1757640702,2025-09-12 09:31:42,-11.04,-3.15,-6.21
1757640702,2025-09-12 09:31:42,-11.04,-3.15,-6.21
1757650702,2025-09-12 12:18:22,-11.04,-3.22,-6.34
1757650702,2025-09-12 12:18:22,-11.04,-3.22,-6.34
1757655702,2025-09-12 13:41:42,-11.04,-3.2,-6.32
1757665702,2025-09-12 16:28:22,-11.04,-3.28,-6.46
1757685702,2025-09-12 22:01:42,-11.04,-3.27,-6.44
1757690702,2025-09-12 23:25:02,-11.04,-3.33,-6.57
1757695702,2025-09-13 00:48:22,-11.04,-3.1,-6.12
1757700702,2025-09-13 02:11:42,-11.04,-2.91,-5.74
1757710702,2025-09-13 04:58:22,-11.04,-2.97,-5.85
1757715702,2025-09-13 06:21:42,-11.04,-2.87,-5.67
1757715702,2025-09-13 06:21:42,-11.04,-2.87,-5.67
1757725702,2025-09-13 09:08:22,-11.03,-2.84,-5.61
1757750702,2025-09-13 16:05:02,-11.04,-2.95,-5.82
1757765702,2025-09-13 20:15:02,-11.04,-2.95,-5.82
