timestamp,datetime,lp_value_usdc,hodl_value_usdc,il_pct
1755180702,2025-08-14 22:11:42,9013.91,9961.65,-9.5139
1755180702,2025-08-14 22:11:42,9009.99,9961.65,-9.5532
1755180702,2025-08-14 22:11:42,9016.17,9961.65,-9.4912
1755185702,2025-08-14 23:35:02,9035.62,9919.16,-8.9075
1755185702,2025-08-14 23:35:02,8993.37,9919.16,-9.3334
1755185702,2025-08-14 23:35:02,8976.30,9919.16,-9.5055
1755190702,2025-08-15 00:58:22,8972.89,9917.20,-9.5219
1755195702,2025-08-15 02:21:42,8968.84,9918.18,-9.5717
1755200702,2025-08-15 03:45:02,8986.46,9923.10,-9.4390
1755200702,2025-08-15 03:45:02,8979.20,9923.10,-9.5122
1755205702,2025-08-15 05:08:22,8984.83,9911.30,-9.3476
1755210702,2025-08-15 06:31:42,8992.06,9927.04,-9.4185
1755215702,2025-08-15 07:55:02,9001.78,9919.16,-9.2486
1755220702,2025-08-15 09:18:22,9004.15,9940.86,-9.4228
1755225702,2025-08-15 10:41:42,9030.18,9947.78,-9.2241
1755235702,2025-08-15 13:28:22,9041.67,9947.28,-9.1041
1755240702,2025-08-15 14:51:42,9046.62,9948.77,-9.0679
1755250702,2025-08-15 17:38:22,9040.71,9950.25,-9.1409
1755260702,2025-08-15 20:25:02,9048.63,9941.35,-8.9799
1755260702,2025-08-15 20:25:02,9039.64,9941.35,-9.0703
1755265702,2025-08-15 21:48:22,9013.22,9919.16,-9.1333
1755270702,2025-08-15 23:11:42,8988.70,9890.72,-9.1198
1755270702,2025-08-15 23:11:42,8960.32,9890.72,-9.4068
1755275702,2025-08-16 00:35:02,8949.96,9885.34,-9.4623
1755280702,2025-08-16 01:58:22,8986.91,9901.49,-9.2368
1755285702,2025-08-16 03:21:42,8972.13,9896.59,-9.3412
1755295702,2025-08-16 06:08:22,8972.29,9901.00,-9.3799
1755300702,2025-08-16 07:31:42,8982.03,9903.45,-9.3040
1755305702,2025-08-16 08:55:02,8989.04,9909.83,-9.2917
1755310702,2025-08-16 10:18:22,8994.04,9909.34,-9.2367
1755315702,2025-08-16 11:41:42,8985.25,9906.39,-9.2985
1755345702,2025-08-16 20:01:42,8979.62,9903.45,-9.3284
1755370702,2025-08-17 02:58:22,8974.96,9902.47,-9.3664
1755405702,2025-08-17 12:41:42,8975.01,9919.66,-9.5230
1755410702,2025-08-17 14:05:02,9002.21,9911.30,-9.1723
1755420702,2025-08-17 16:51:42,9021.14,9926.06,-9.1166
1755435702,2025-08-17 21:01:42,9021.08,9925.07,-9.1082
1755440702,2025-08-17 22:25:02,9020.48,9920.64,-9.0736
1755450702,2025-08-18 01:11:42,9008.47,9909.83,-9.0956
1755470702,2025-08-18 06:45:02,9005.01,9911.79,-9.1485
1755480702,2025-08-18 09:31:42,8988.97,9875.58,-8.9778
1755485702,2025-08-18 10:55:02,8919.64,9829.00,-9.2518
1755485702,2025-08-18 10:55:02,8875.80,9829.00,-9.6978
1755495702,2025-08-18 13:41:42,8835.32,9814.54,-9.9772
1755500702,2025-08-18 15:05:02,8826.48,9810.21,-10.0276
1755510702,2025-08-18 17:51:42,8818.03,9803.00,-10.0476
1755520702,2025-08-18 20:38:22,8809.83,9815.50,-10.2457
1755520702,2025-08-18 20:38:22,8830.16,9815.50,-10.0386
1755525702,2025-08-18 22:01:42,8821.11,9809.24,-10.0735
1755530702,2025-08-18 23:25:02,8841.64,9848.35,-10.2222
1755535702,2025-08-19 00:48:22,8886.63,9851.26,-9.7920
1755540702,2025-08-19 02:11:42,8893.41,9851.26,-9.7232
1755550702,2025-08-19 04:58:22,8890.07,9850.29,-9.7482
1755555702,2025-08-19 06:21:42,8922.46,9848.35,-9.4015
1755560702,2025-08-19 07:45:02,8883.54,9843.02,-9.7479
1755565702,2025-08-19 09:08:22,8890.01,9846.42,-9.7132
1755575702,2025-08-19 11:55:02,8846.53,9792.44,-9.6596
1755580702,2025-08-19 13:18:22,8809.62,9800.12,-10.1070
1755595702,2025-08-19 17:28:22,8817.76,9811.17,-10.1253
1755610702,2025-08-19 21:38:22,8832.72,9796.76,-9.8404
1755610702,2025-08-19 21:38:22,8813.63,9796.76,-10.0352
1755615702,2025-08-19 23:01:42,8775.45,9766.63,-10.1487
1755615702,2025-08-19 23:01:42,8748.25,9766.63,-10.4272
1755620702,2025-08-20 00:25:02,8710.38,9737.17,-10.5451
1755630702,2025-08-20 03:11:42,8665.75,9724.87,-10.8909
1755645702,2025-08-20 07:21:42,8651.88,9716.38,-10.9557
1755655702,2025-08-20 10:08:22,8649.09,9718.26,-11.0017
1755660702,2025-08-20 11:31:42,8671.81,9730.07,-10.8762
1755670702,2025-08-20 14:18:22,8693.27,9740.49,-10.7512
1755685702,2025-08-20 18:28:22,8706.62,9746.66,-10.6707
1755690702,2025-08-20 19:51:42,8693.06,9738.59,-10.7360
1755700702,2025-08-20 22:38:22,8641.08,9752.83,-11.3993
1755700702,2025-08-20 22:38:22,8639.43,9752.83,-11.4162
1755700702,2025-08-20 22:38:22,8686.74,9752.83,-10.9311
1755700702,2025-08-20 22:38:22,8671.24,9752.83,-11.0900
1755700702,2025-08-20 22:38:22,8703.73,9752.83,-10.7569
1755705702,2025-08-21 00:01:42,8723.70,9748.56,-10.5129
1755705702,2025-08-21 00:01:42,8699.50,9748.56,-10.7611
1755710702,2025-08-21 01:25:02,8713.20,9753.78,-10.6685
1755715702,2025-08-21 02:48:22,8716.76,9757.11,-10.6625
1755715702,2025-08-21 02:48:22,8714.99,9757.11,-10.6806
1755730702,2025-08-21 06:58:22,8757.96,9775.22,-10.4065
1755740702,2025-08-21 09:45:02,8729.51,9757.11,-10.5318
1755745702,2025-08-21 11:08:22,8724.55,9756.16,-10.5739
1755755702,2025-08-21 13:55:02,8705.08,9748.08,-10.6996
1755765702,2025-08-21 16:41:42,8693.25,9735.28,-10.7036
1755775702,2025-08-21 19:28:22,8667.54,9726.76,-10.8898
1755785702,2025-08-21 22:15:02,8660.44,9726.76,-10.9628
1755785702,2025-08-21 22:15:02,8696.58,9726.76,-10.5912
1755790702,2025-08-21 23:38:22,8648.61,9704.60,-10.8813
1755795702,2025-08-22 01:01:42,8411.32,9681.14,-13.1164
1755800702,2025-08-22 02:25:02,8413.78,9690.51,-13.1750
1755800702,2025-08-22 02:25:02,8416.14,9690.51,-13.1507
1755805702,2025-08-22 03:48:22,8417.40,9681.14,-13.0536
1755810702,2025-08-22 05:11:42,8420.52,9684.42,-13.0508
1755810702,2025-08-22 05:11:42,8421.86,9684.42,-13.0370
1755810702,2025-08-22 05:11:42,8423.88,9684.42,-13.0161
1755820702,2025-08-22 07:58:22,8424.45,9690.98,-13.0691
1755825702,2025-08-22 09:21:42,8426.00,9695.67,-13.0952
1755830702,2025-08-22 10:45:02,8426.95,9714.02,-13.2496
1755830702,2025-08-22 10:45:02,8426.97,9714.02,-13.2494
1755835702,2025-08-22 12:08:22,8426.97,9705.54,-13.1736
1755840702,2025-08-22 13:31:42,8426.97,9709.31,-13.2073
1755850702,2025-08-22 16:18:22,8426.97,9704.13,-13.1610
1755855702,2025-08-22 17:41:42,8426.96,9694.26,-13.0727
1755865702,2025-08-22 20:28:22,8427.01,9675.99,-12.9080
1755865702,2025-08-22 20:28:22,8426.96,9675.99,-12.9086
1755865702,2025-08-22 20:28:22,8431.27,9675.99,-12.8640
1755870702,2025-08-22 21:51:42,8433.03,9742.86,-13.4440
1755870702,2025-08-22 21:51:42,8435.74,9742.86,-13.4162
1755870702,2025-08-22 21:51:42,8435.86,9742.86,-13.4150
1755870702,2025-08-22 21:51:42,8435.90,9742.86,-13.4146
1755870702,2025-08-22 21:51:42,8435.92,9742.86,-13.4143
1755875702,2025-08-22 23:15:02,8435.99,9836.73,-14.2399
1755875702,2025-08-22 23:15:02,8436.04,9836.73,-14.2394
1755875702,2025-08-22 23:15:02,8436.12,9836.73,-14.2386
1755875702,2025-08-22 23:15:02,8436.16,9836.73,-14.2382
1755880702,2025-08-23 00:38:22,8436.19,9839.64,-14.2632
1755880702,2025-08-23 00:38:22,8436.16,9839.64,-14.2635
1755880702,2025-08-23 00:38:22,8436.19,9839.64,-14.2632
1755885702,2025-08-23 02:01:42,8436.20,9864.87,-14.4824
1755885702,2025-08-23 02:01:42,8436.23,9864.87,-14.4821
1755890702,2025-08-23 03:25:02,8436.24,9858.06,-14.4229
1755905702,2025-08-23 07:35:02,8436.25,9860.98,-14.4481
1755915702,2025-08-23 10:21:42,8436.19,9823.69,-14.1240
1755915702,2025-08-23 10:21:42,8436.12,9823.69,-14.1248
1755920702,2025-08-23 11:45:02,8436.17,9817.43,-14.0694
1755925702,2025-08-23 13:08:22,8436.15,9827.55,-14.1582
1755930702,2025-08-23 14:31:42,8436.16,9822.25,-14.1117
1755935702,2025-08-23 15:55:02,8436.15,9815.50,-14.0528
1755945702,2025-08-23 18:41:42,8436.14,9813.57,-14.0360
1755955702,2025-08-23 21:28:22,8436.12,9792.44,-13.8507
1755960702,2025-08-23 22:51:42,8436.06,9783.82,-13.7754
1755970702,2025-08-24 01:38:22,8436.07,9793.40,-13.8596
1755985702,2025-08-24 05:48:22,8436.08,9794.84,-13.8722
1755995702,2025-08-24 08:35:02,8436.10,9802.52,-13.9394
1756005702,2025-08-24 11:21:42,8436.08,9792.44,-13.8511
1756010702,2025-08-24 12:45:02,8436.08,9792.92,-13.8553
1756020702,2025-08-24 15:31:42,8436.04,9783.82,-13.7756
1756030702,2025-08-24 18:18:22,8436.06,9780.48,-13.7459
1756030702,2025-08-24 18:18:22,8436.05,9780.48,-13.7460
1756040702,2025-08-24 21:05:02,8436.04,9775.70,-13.7040
1756045702,2025-08-24 22:28:22,8436.03,9778.56,-13.7294
1756055702,2025-08-25 01:15:02,8436.02,9765.68,-13.6156
1756055702,2025-08-25 01:15:02,8436.01,9765.68,-13.6157
1756060702,2025-08-25 02:38:22,8436.04,9773.31,-13.6829
1756065702,2025-08-25 04:01:42,8436.03,9703.19,-13.0592
1756065702,2025-08-25 04:01:42,8435.95,9703.19,-13.0600
1756065702,2025-08-25 04:01:42,8435.92,9703.19,-13.0603
1756065702,2025-08-25 04:01:42,8435.84,9703.19,-13.0612
1756070702,2025-08-25 05:25:02,8435.85,9703.66,-13.0653
1756070702,2025-08-25 05:25:02,8435.87,9703.66,-13.0651
1756075702,2025-08-25 06:48:22,8435.86,9724.40,-13.2506
1756075702,2025-08-25 06:48:22,8435.90,9724.40,-13.2502
1756080702,2025-08-25 08:11:42,8435.86,9686.76,-12.9135
1756080702,2025-08-25 08:11:42,8435.82,9686.76,-12.9139
1756085702,2025-08-25 09:35:02,8435.86,9714.49,-13.1621
1756090702,2025-08-25 10:58:22,8435.91,9720.62,-13.2164
1756095702,2025-08-25 12:21:42,8435.88,9696.61,-13.0018
1756100702,2025-08-25 13:45:02,8435.82,9684.88,-12.8970
1756105702,2025-08-25 15:08:22,8435.74,9666.18,-12.7294
1756110702,2025-08-25 16:31:42,8433.46,9649.42,-12.6013
1756115702,2025-08-25 17:55:02,8434.45,9643.38,-12.5363
1756125702,2025-08-25 20:41:42,8435.55,9654.53,-12.6260
1756130702,2025-08-25 22:05:02,8440.16,9666.18,-12.6836
1756130702,2025-08-25 22:05:02,8440.78,9666.18,-12.6772
1756130702,2025-08-25 22:05:02,8446.03,9666.18,-12.6229
1756135702,2025-08-25 23:28:22,8450.50,9669.92,-12.6104
1756135702,2025-08-25 23:28:22,8452.74,9669.92,-12.5873
1756140702,2025-08-26 00:51:42,8456.00,9681.14,-12.6549
1756140702,2025-08-26 00:51:42,8457.46,9681.14,-12.6398
1756145702,2025-08-26 02:15:02,8459.58,9679.73,-12.6052
1756150702,2025-08-26 03:38:22,8458.36,9605.92,-11.9464
1756150702,2025-08-26 03:38:22,8459.66,9605.92,-11.9328
1756150702,2025-08-26 03:38:22,8456.62,9605.92,-11.9645
1756150702,2025-08-26 03:38:22,8453.99,9605.92,-11.9919
1756150702,2025-08-26 03:38:22,8455.19,9605.92,-11.9794
1756150702,2025-08-26 03:38:22,8447.53,9605.92,-12.0591
1756155702,2025-08-26 05:01:42,8439.42,9588.91,-11.9877
1756160702,2025-08-26 06:25:02,8444.00,9591.20,-11.9610
1756165702,2025-08-26 07:48:22,8437.21,9575.62,-11.8886
1756170702,2025-08-26 09:11:42,8412.27,9580.20,-12.1911
1756170702,2025-08-26 09:11:42,8424.82,9580.20,-12.0601
1756175702,2025-08-26 10:35:02,8438.76,9568.31,-11.8051
1756180702,2025-08-26 11:58:22,8427.90,9582.95,-12.0532
1756180702,2025-08-26 11:58:22,8443.61,9582.95,-11.8892
1756185702,2025-08-26 13:21:42,8445.66,9586.61,-11.9015
1756190702,2025-08-26 14:45:02,8454.43,9575.16,-11.7046
1756195702,2025-08-26 16:08:22,8443.97,9592.58,-11.9740
1756195702,2025-08-26 16:08:22,8462.14,9592.58,-11.7845
1756200702,2025-08-26 17:31:42,8466.97,9592.58,-11.7342
1756200702,2025-08-26 17:31:42,8460.63,9592.58,-11.8003
1756205702,2025-08-26 18:55:02,8457.62,9578.37,-11.7008
1756210702,2025-08-26 20:18:22,8481.62,9588.45,-11.5434
1756215702,2025-08-26 21:41:42,8469.92,9597.18,-11.7457
1756215702,2025-08-26 21:41:42,8465.87,9597.18,-11.7879
1756220702,2025-08-26 23:05:02,8486.59,9595.34,-11.5551
1756220702,2025-08-26 23:05:02,8485.00,9595.34,-11.5716
1756220702,2025-08-26 23:05:02,8496.75,9595.34,-11.4492
1756225702,2025-08-27 00:28:22,8477.98,9589.83,-11.5940
1756230702,2025-08-27 01:51:42,8486.05,9598.10,-11.5861
1756235702,2025-08-27 03:15:02,8500.69,9618.83,-11.6245
1756240702,2025-08-27 04:38:22,8512.75,9621.14,-11.5204
1756250702,2025-08-27 07:25:02,8525.54,9633.64,-11.5024
1756260702,2025-08-27 10:11:42,8520.14,9629.93,-11.5244
1756265702,2025-08-27 11:35:02,8516.94,9635.95,-11.6129
1756270702,2025-08-27 12:58:22,8526.09,9637.34,-11.5307
1756275702,2025-08-27 14:21:42,8526.17,9624.84,-11.4149
1756280702,2025-08-27 15:45:02,8515.50,9610.99,-11.3983
1756285702,2025-08-27 17:08:22,8522.78,9616.06,-11.3693
1756290702,2025-08-27 18:31:42,8527.42,9629.00,-11.4403
1756295702,2025-08-27 19:55:02,8533.73,9627.15,-11.3577
1756300702,2025-08-27 21:18:22,8536.51,9636.88,-11.4183
1756305702,2025-08-27 22:41:42,8540.29,9650.35,-11.5028
1756305702,2025-08-27 22:41:42,8541.05,9650.35,-11.4949
1756310702,2025-08-28 00:05:02,8545.89,9656.39,-11.5002
1756310702,2025-08-28 00:05:02,8550.50,9656.39,-11.4525
1756315702,2025-08-28 01:28:22,8552.15,9663.85,-11.5037
1756315702,2025-08-28 01:28:22,8552.84,9663.85,-11.4966
1756320702,2025-08-28 02:51:42,8554.21,9656.39,-11.4140
1756325702,2025-08-28 04:15:02,8553.67,9666.18,-11.5093
1756325702,2025-08-28 04:15:02,8549.05,9666.18,-11.5571
1756325702,2025-08-28 04:15:02,8562.74,9666.18,-11.4155
1756330702,2025-08-28 05:38:22,8564.07,9632.25,-11.0896
1756330702,2025-08-28 05:38:22,8558.86,9632.25,-11.1437
1756335702,2025-08-28 07:01:42,8563.14,9632.25,-11.0992
1756340702,2025-08-28 08:25:02,8564.19,9638.27,-11.1439
1756340702,2025-08-28 08:25:02,8562.63,9638.27,-11.1601
1756340702,2025-08-28 08:25:02,8572.25,9638.27,-11.0603
1756345702,2025-08-28 09:48:22,8577.81,9645.70,-11.0711
1756350702,2025-08-28 11:11:42,8582.71,9655.46,-11.1103
1756365702,2025-08-28 15:21:42,8588.97,9705.54,-11.5045
1756390702,2025-08-28 22:18:22,8589.04,9698.49,-11.4394
1756390702,2025-08-28 22:18:22,8588.94,9698.49,-11.4404
1756395702,2025-08-28 23:41:42,8588.91,9692.85,-11.3893
1756395702,2025-08-28 23:41:42,8588.86,9692.85,-11.3898
1756400702,2025-08-29 01:05:02,8589.56,9689.10,-11.3482
1756405702,2025-08-29 02:28:22,8591.96,9681.14,-11.2505
1756410702,2025-08-29 03:51:42,8592.96,9666.18,-11.1029
1756420702,2025-08-29 06:38:22,8595.18,9680.20,-11.2087
1756425702,2025-08-29 08:01:42,8598.23,9675.99,-11.1385
1756430702,2025-08-29 09:25:02,8599.81,9653.14,-10.9118
1756440702,2025-08-29 12:11:42,8598.81,9655.00,-10.9393
1756450702,2025-08-29 14:58:22,8594.28,9624.84,-10.7073
1756450702,2025-08-29 14:58:22,8591.37,9624.84,-10.7375
1756455702,2025-08-29 16:21:42,8576.24,9594.42,-10.6122
1756470702,2025-08-29 20:31:42,8565.49,9609.60,-10.8653
1756470702,2025-08-29 20:31:42,8593.66,9609.60,-10.5722
1756475702,2025-08-29 21:55:02,8582.29,9544.16,-10.0781
1756475702,2025-08-29 21:55:02,8555.90,9544.16,-10.3546
1756475702,2025-08-29 21:55:02,8541.89,9544.16,-10.5014
1756475702,2025-08-29 21:55:02,8525.26,9544.16,-10.6756
1756480702,2025-08-29 23:18:22,8526.22,9533.27,-10.5635
1756480702,2025-08-29 23:18:22,8513.67,9533.27,-10.6951
1756480702,2025-08-29 23:18:22,8508.59,9533.27,-10.7484
1756485702,2025-08-30 00:41:42,8500.83,9531.00,-10.8086
1756490702,2025-08-30 02:05:02,8507.46,9519.24,-10.6288
1756500702,2025-08-30 04:51:42,8483.64,9514.72,-10.8367
1756515702,2025-08-30 09:01:42,8499.37,9516.98,-10.6925
1756520702,2025-08-30 10:25:02,8475.85,9502.10,-10.8002
1756525702,2025-08-30 11:48:22,8476.44,9522.85,-10.9884
1756535702,2025-08-30 14:35:02,8518.90,9531.45,-10.6233
1756555702,2025-08-30 20:08:22,8514.83,9523.76,-10.5938
1756565702,2025-08-30 22:55:02,8513.67,9525.57,-10.6230
1756575702,2025-08-31 01:41:42,8521.15,9526.02,-10.5487
1756590702,2025-08-31 05:51:42,8510.67,9519.69,-10.5993
1756600702,2025-08-31 08:38:22,8538.81,9545.98,-10.5507
1756600702,2025-08-31 08:38:22,8553.98,9545.98,-10.3918
1756605702,2025-08-31 10:01:42,8562.95,9550.07,-10.3363
1756610702,2025-08-31 11:25:02,8563.29,9546.89,-10.3028
1756620702,2025-08-31 14:11:42,8556.53,9542.80,-10.3352
1756630702,2025-08-31 16:58:22,8555.14,9545.07,-10.3711
1756655702,2025-08-31 23:55:02,8532.76,9529.64,-10.4609
1756665702,2025-09-01 02:41:42,8557.16,9537.35,-10.2774
1756675702,2025-09-01 05:28:22,8555.35,9536.89,-10.2921
1756680702,2025-09-01 06:51:42,8546.31,9514.72,-10.1780
1756685702,2025-09-01 08:15:02,8510.75,9508.85,-10.4966
1756690702,2025-09-01 09:38:22,8513.69,9514.27,-10.5166
1756700702,2025-09-01 12:25:02,8496.31,9489.51,-10.4663
1756705702,2025-09-01 13:48:22,8492.66,9495.80,-10.5640
1756710702,2025-09-01 15:11:42,8522.62,9541.43,-10.6778
1756710702,2025-09-01 15:11:42,8553.05,9541.43,-10.3589
1756715702,2025-09-01 16:35:02,8574.31,9561.00,-10.3200
1756715702,2025-09-01 16:35:02,8585.34,9561.00,-10.2046
1756720702,2025-09-01 17:58:22,8591.44,9518.78,-9.7423
1756720702,2025-09-01 17:58:22,8549.82,9518.78,-10.1795
1756725702,2025-09-01 19:21:42,8556.37,9527.38,-10.1918
1756730702,2025-09-01 20:45:02,8589.06,9556.44,-10.1228
1756735702,2025-09-01 22:08:22,8586.51,9538.71,-9.9825
1756735702,2025-09-01 22:08:22,8588.41,9538.71,-9.9626
1756740702,2025-09-01 23:31:42,8591.97,9535.08,-9.8910
1756745702,2025-09-02 00:55:02,8581.85,9528.28,-9.9329
1756750702,2025-09-02 02:18:22,8583.98,9541.89,-10.0390
1756755702,2025-09-02 03:41:42,8603.49,9540.53,-9.8216
1756760702,2025-09-02 05:05:02,8576.50,9496.25,-9.6854
1756760702,2025-09-02 05:05:02,8594.09,9496.25,-9.5001
1756760702,2025-09-02 05:05:02,8558.37,9496.25,-9.8763
1756765702,2025-09-02 06:28:22,8571.52,9518.33,-9.9473
1756770702,2025-09-02 07:51:42,8612.86,9539.62,-9.7148
1756775702,2025-09-02 09:15:02,8618.54,9552.80,-9.7800
1756775702,2025-09-02 09:15:02,8630.79,9552.80,-9.6517
1756780702,2025-09-02 10:38:22,8644.52,9581.57,-9.7797
1756780702,2025-09-02 10:38:22,8649.27,9581.57,-9.7302
1756780702,2025-09-02 10:38:22,8661.69,9581.57,-9.6005
1756790702,2025-09-02 13:25:02,8679.05,9582.95,-9.4324
1756800702,2025-09-02 16:11:42,8677.07,9587.07,-9.4920
1756810702,2025-09-02 18:58:22,8671.58,9577.91,-9.4627
1756815702,2025-09-02 20:21:42,8656.11,9537.80,-9.2442
1756820702,2025-09-02 21:45:02,8626.20,9611.91,-10.2551
1756820702,2025-09-02 21:45:02,8655.30,9611.91,-9.9523
1756820702,2025-09-02 21:45:02,8645.35,9611.91,-10.0559
1756825702,2025-09-02 23:08:22,8650.26,9607.76,-9.9659
1756830702,2025-09-03 00:31:42,8641.95,9600.85,-9.9877
1756835702,2025-09-03 01:55:02,8645.26,9600.39,-9.9489
1756840702,2025-09-03 03:18:22,8644.57,9600.39,-9.9561
1756845702,2025-09-03 04:41:42,8657.90,9615.14,-9.9555
1756860702,2025-09-03 08:51:42,8669.06,9610.53,-9.7962
1756865702,2025-09-03 10:15:02,8661.41,9623.45,-9.9969
1756880702,2025-09-03 14:25:02,8658.76,9610.53,-9.9034
1756885702,2025-09-03 15:48:22,8659.64,9617.91,-9.9634
1756885702,2025-09-03 15:48:22,8672.06,9617.91,-9.8342
1756895702,2025-09-03 18:35:02,8682.31,9631.32,-9.8534
1756905702,2025-09-03 21:21:42,8683.65,9639.66,-9.9175
1756910702,2025-09-03 22:45:02,8691.63,9655.93,-9.9866
1756920702,2025-09-04 01:31:42,8698.94,9676.93,-10.1064
1756925702,2025-09-04 02:55:02,8704.87,9662.45,-9.9103
1756935702,2025-09-04 05:41:42,8708.01,9663.38,-9.8865
1756945702,2025-09-04 08:28:22,8709.54,9661.05,-9.8490
1756950702,2025-09-04 09:51:42,8711.41,9642.45,-9.6556
1756955702,2025-09-04 11:15:02,8710.11,9631.78,-9.5691
1756955702,2025-09-04 11:15:02,8708.03,9631.78,-9.5907
1756965702,2025-09-04 14:01:42,8696.91,9605.92,-9.4630
1756975702,2025-09-04 16:48:22,8699.42,9615.14,-9.5237
1756980702,2025-09-04 18:11:42,8710.32,9618.37,-9.4408
1756985702,2025-09-04 19:35:02,8711.64,9625.77,-9.4966
1756990702,2025-09-04 20:58:22,8708.76,9612.83,-9.4048
1756995702,2025-09-04 22:21:42,8708.88,9592.58,-9.2123
1756995702,2025-09-04 22:21:42,8696.01,9592.58,-9.3465
1757000702,2025-09-04 23:45:02,8688.06,9572.88,-9.2430
1757005702,2025-09-05 01:08:22,8673.01,9570.59,-9.3785
1757005702,2025-09-05 01:08:22,8671.00,9570.59,-9.3995
1757010702,2025-09-05 02:31:42,8689.79,9582.49,-9.3159
1757010702,2025-09-05 02:31:42,8693.40,9582.49,-9.2783
1757015702,2025-09-05 03:55:02,8680.72,9588.45,-9.4669
1757025702,2025-09-05 06:41:42,8715.04,9630.86,-9.5092
1757030702,2025-09-05 08:05:02,8730.65,9609.60,-9.1466
1757030702,2025-09-05 08:05:02,8731.83,9609.60,-9.1343
1757040702,2025-09-05 10:51:42,8745.54,9628.08,-9.1663
1757055702,2025-09-05 15:01:42,8760.35,9680.67,-9.5068
1757060702,2025-09-05 16:25:02,8766.46,9683.01,-9.4656
1757075702,2025-09-05 20:35:02,8768.09,9694.26,-9.5538
1757075702,2025-09-05 20:35:02,8769.83,9694.26,-9.5359
1757080702,2025-09-05 21:58:22,8769.64,9613.75,-8.7803
1757080702,2025-09-05 21:58:22,8761.59,9613.75,-8.8640
1757080702,2025-09-05 21:58:22,8753.78,9613.75,-8.9453
1757085702,2025-09-05 23:21:42,8751.66,9608.22,-8.9149
1757085702,2025-09-05 23:21:42,8759.08,9608.22,-8.8377
1757090702,2025-09-06 00:45:02,8754.99,9611.45,-8.9108
1757090702,2025-09-06 00:45:02,8757.69,9611.45,-8.8827
1757100702,2025-09-06 03:31:42,8773.06,9639.66,-8.9900
1757105702,2025-09-06 04:55:02,8784.00,9613.29,-8.6265
1757105702,2025-09-06 04:55:02,8782.19,9613.29,-8.6454
1757110702,2025-09-06 06:18:22,8774.19,9616.06,-8.7548
1757125702,2025-09-06 10:28:22,8787.18,9629.00,-8.7426
1757150702,2025-09-06 17:25:02,8782.89,9618.37,-8.6863
1757170702,2025-09-06 22:58:22,8783.11,9612.83,-8.6314
1757185702,2025-09-07 03:08:22,8764.69,9583.86,-8.5474
1757210702,2025-09-07 10:05:02,8772.18,9599.93,-8.6225
1757240702,2025-09-07 18:25:02,8795.17,9624.38,-8.6157
1757270702,2025-09-08 02:45:02,8794.59,9623.45,-8.6129
1757290702,2025-09-08 08:18:22,8802.07,9615.14,-8.4561
1757290702,2025-09-08 08:18:22,8801.46,9615.14,-8.4625
1757295702,2025-09-08 09:41:42,8800.75,9607.76,-8.3996
1757300702,2025-09-08 11:05:02,8809.42,9626.23,-8.4852
1757310702,2025-09-08 13:51:42,8807.98,9626.69,-8.5046
1757315702,2025-09-08 15:15:02,8819.22,9632.71,-8.4451
1757330702,2025-09-08 19:25:02,8830.98,9657.79,-8.5611
1757340702,2025-09-08 22:11:42,8834.65,9669.92,-8.6378
1757350702,2025-09-09 00:58:22,8840.31,9675.06,-8.6278
1757355702,2025-09-09 02:21:42,8840.94,9682.07,-8.6875
1757365702,2025-09-09 05:08:22,8841.19,9666.65,-8.5393
1757375702,2025-09-09 07:55:02,8844.72,9648.49,-8.3305
1757380702,2025-09-09 09:18:22,8842.47,9641.05,-8.2832
1757385702,2025-09-09 10:41:42,8840.48,9641.05,-8.3038
1757395702,2025-09-09 13:28:22,8854.82,9677.86,-8.5044
1757400702,2025-09-09 14:51:42,8856.10,9697.08,-8.6725
1757415702,2025-09-09 19:01:42,8856.11,9689.10,-8.5972
1757420702,2025-09-09 20:25:02,8856.36,9685.82,-8.5637
1757425702,2025-09-09 21:48:22,8856.42,9675.52,-8.4657
1757425702,2025-09-09 21:48:22,8857.11,9675.52,-8.4586
1757430702,2025-09-09 23:11:42,8859.09,9621.60,-7.9250
1757435702,2025-09-10 00:35:02,8842.61,9625.77,-8.1360
1757440702,2025-09-10 01:58:22,8845.33,9628.08,-8.1299
1757450702,2025-09-10 04:45:02,8854.51,9639.66,-8.1450
1757455702,2025-09-10 06:08:22,8861.89,9643.38,-8.1039
1757465702,2025-09-10 08:55:02,8863.93,9626.69,-7.9234
1757465702,2025-09-10 08:55:02,8858.62,9626.69,-7.9786
1757475702,2025-09-10 11:41:42,8869.64,9642.45,-8.0146
1757485702,2025-09-10 14:28:22,8872.59,9656.39,-8.1169
1757490702,2025-09-10 15:51:42,8885.85,9688.63,-8.2858
1757495702,2025-09-10 17:15:02,8888.55,9674.59,-8.1248
1757505702,2025-09-10 20:01:42,8891.29,9707.42,-8.4073
1757505702,2025-09-10 20:01:42,8893.72,9707.42,-8.3823
1757515702,2025-09-10 22:48:22,8894.57,9733.86,-8.6224
1757515702,2025-09-10 22:48:22,8894.46,9733.86,-8.6235
1757525702,2025-09-11 01:35:02,8894.05,9724.40,-8.5388
1757530702,2025-09-11 02:58:22,8893.85,9712.61,-8.4298
1757555702,2025-09-11 09:55:02,8894.44,9739.54,-8.6770
1757565702,2025-09-11 12:41:42,8894.67,9748.56,-8.7591
1757575702,2025-09-11 15:28:22,8894.64,9752.83,-8.7994
